ID,ACTION
232,0.9894988817001902
233,0.9642296889566575
234,0.16127357351216332
235,0.9108926955234776
236,0.9942680225358503
237,0.9934258670806267
238,0.9755642420553259
239,0.9640671657014317
240,0.9986773861070566
241,0.9963744567943414
242,0.6221346112660587
243,0.7055839865839866
244,0.9895662552933651
245,0.9964255332279748
246,0.9971194636624325
247,0.9953383003459445
248,0.9565957813544834
249,0.9966432928680782
250,0.9979882494570094
251,0.9964157863732186
252,0.7301415343915344
253,1
254,1
255,1
256,0.979401097030252
257,0.9984407882286991
258,0.9713179694623849
259,0.9836462706015496
260,0.9989618021223843
261,0.9924243676508087
262,0.9800638218641641
263,0.9944940898345154
264,0.9960285459777958
265,1
266,0.9956381407749154
267,0.9064546773732504
268,0.999666860240031
269,0.9830876548250372
270,0.99885088657619725
271,0.9968083498151223
272,0.9933333333333335
273,0.9973807385981299
274,0.5284036756712148
275,0.9999034166364843
276,0.9539072039072038
277,0.9959473684210527
278,1
279,0.9258005698005699
280,0.8469947094391664
281,0.9996868217608696
282,0.9984680648225799
283,0.7284198448610215
284,0.9866400308393038
285,0.9863439153439155
286,0.9756839689171086
287,0.9997005424367097
288,0.9982338217338217
289,0.9984068851843692
290,1
291,0.5408950866199105
292,0.886185321070694
293,0.9996845333714501
294,0.9892939781232267
295,0.9982561621650822
296,0.8115759942517758
297,0.5438875586151317
298,0.9860177283080676
299,0.7431557867690217
300,0.9970833689982854
301,0.7242486772486771
302,0.999779822029822
303,0.914443202144167
304,0.8044609826771058
305,0.9980548058837714
306,0.9955839224425763
307,0.9866529161841456
308,1
309,0.9876290087843068
310,0.998290463379099
311,1
312,0.9873504426151434
313,0.998835392806651
314,0.9990959831960194
315,1
316,0.9995343544221768
317,0.9700500151789354
318,0.9983925416836031
319,0.45111640597734054
320,0.9966101230839467
321,0.9967733779533222
322,0.7813131172744147
323,0.999909604519774
324,0.9846601015731451
325,0.8883662844409
326,0.8858888888888888
327,0.9842670298623826
328,0.9991152206265048
329,0.9997384463051852
330,0.9982987227200744
331,0.9997115987460815
332,0.9972966100034709
333,0.9974649924180918
334,0.9744140023204987
335,0.9983946815266926
336,0.9918007843465771
337,1
338,0.9811728631004694
339,0.9969519809759636
340,0.9987720459648659
341,0.9743567335590634
342,0.9941040996495464
343,0.9870133244797084
344,0.9977538601599643
345,0.99347490791027
346,0.9973973794644911
347,0.9966637540295468
348,0.9983462043603887
349,0.9991510947354627
350,0.8344220963729126
351,0.9837393892356454
352,0.9974506203057387
353,0.9981471060198004
354,0.7170633899077271
355,0.9780066477604438
356,0.9991406477207323
357,0.9957678758517574
358,0.9996097955954434
359,0.9924508637727236
360,0.5222884483937116
361,0.9650272678224396
362,0.9575361107196504
363,0.988661208645677
364,0.936114548755535
365,1
366,0.9993465310939538
367,0.9955779933897854
368,0.9995725384490013
369,0.9976364772155709
370,0.9985425108708212
371,0.9847136508311624
372,1
373,0.7638935784535938
374,0.6404832326536026
375,0.9961103765272734
376,0.9993570080631327
377,0.816866350361233
378,0.999571574291695
379,0.9996868217608696
380,0.9786761716432797
381,0.9874984929187827
382,0.9988510126970754
383,0.9975276601643117
384,0.9740797597639927
385,0.9901887213847012
386,0.9987090369992487
387,0.7242322345157282
388,0.9955555555555554
389,0.9968689003439813
390,0.9995057899090157
391,0.9119206349206347
392,0.9965961851900796
393,0.9863932984976488
394,0.9980137020075123
395,0.9848369317283538
396,0.9937888953365903
397,0.9989284755558802
398,0.9961904827893826
399,0.9986395049458948
400,0.9768518518518519
401,0.9993785905744986
402,0.998739735547047
403,0.9941423002045775
404,0.9687736466817669
405,0.9989272447222978
406,0.996250271980705
407,0.7094329753581649
408,0.9968167327394766
409,0.9847136508311624
410,0.9994206702999352
411,0.9991332316903727
412,0.9624156401676771
413,0.9672463532956027
414,0.9987692096212516
415,0.9968472468360553
416,0.981129257020008
417,0.9932857142857142
418,1
419,0.9806196581196582
420,0.9958333555527346
421,0.9989499760596393
422,0.9960138981404933
423,0.993486064124594
424,0.9861510043428431
425,0.9990902723101958
426,0.9923074570480188
427,0.9971385767380777
428,0.9944728558812858
429,0.9706271315303574
430,0.998460034400649
431,0.9995835540386823
432,0.9972675150519976
433,0.9869771569994261
434,0.9821256044678323
435,0.9255670995670996
436,0.9988660194395953
437,1
438,0.16207090527442725
439,0.9991666666666666
440,0.501449595147535
441,0.9972823465027875
442,0.999909604519774
443,0.996308668345251
444,0.9997115987460815
445,0.9369021164021166
446,0.9985845452441153
447,0.9900520582242891
448,0.9999255542128105
449,0.9912684106860841
450,0.992884948532521
451,0.9362997976654873
452,0.9960608367671049
453,0.9990185665199033
454,0.9667889377190655
455,0.9996190476190475
456,0.9758356758922311
457,0.9960678983201664
458,1
459,1
460,0.9284637858116118
461,0.9581870884810022
462,1
463,0.997301020594692
464,0.9973464029909817
465,0.9939726678181343
466,0.9987431671645187
467,0.8074435600857186
468,1
469,0.9986508240393132
470,0.9958971461366259
471,0.9921797457681818
472,0.9980436198439623
473,0.996375480061468
474,0.9893977041477041
475,0.9891263189203243
476,0.9934941450559429
477,0.9990864139077159
478,0.9938960003948072
479,0.9999828620394172
480,1
481,1
482,0.980910504325056
483,0.9999034166364843
484,0.9763295279814411
485,0.9889518487938289
486,0.84597099797162
487,0.9900404498221762
488,0.9963054185296918
489,1
490,0.9955283837502532
491,0.9951950769893358
492,0.9977811106944966
493,0.9990032131302685
494,1
495,0.9883537019499283
496,0.9760464897117112
497,0.9990483203951476
498,0.9991833347176073
499,0.9995014991477912
500,0.9934341960640152
501,0.9994317712670655
502,0.9778252488252487
503,0.9894361240585752
504,0.997655934827424
505,0.9843147014395277
506,0.9994236555361499
507,0.9995985869072632
508,0.993523045282731
509,0.9969907661216689
510,0.6033917189382417
511,0.9995729428811103
512,0.9973789635185817
513,0.9997163120567376
514,0.7732165938447542
515,0.9983703629449274
516,0.9955692808299283
517,0.9975772400857147
518,0.9449976251756579
519,0.9886861916861917
520,0.9796133189861015
521,0.9987249400439818
522,0.9865835842110648
523,0.9998122065727699
524,0.5511653375354023
525,0.7106581673957518
526,0.6660435677530017
527,0.999139856086952
528,0.9989681300386315
529,0.9613609893021657
530,0.9995322585228663
531,0.9854065925850747
532,0.9740489653465566
533,1
534,0.9884009738779507
535,0.998522535435579
536,0.9989223201120156
537,0.9992388250319285
538,0.9976951405991971
539,0.9953383003459445
540,0.9646656476904442
541,0.9998876404494382
542,0.9463186773570759
543,0.7293962974641984
544,1
545,0.991571287100699
546,0.996889709255246
547,0.8129532775286342
548,0.9549146088449153
549,0.8919248117272535
550,0.9282273719169433
551,0.9853047276055865
552,0.9231294438244367
553,0.9982854147948488
554,0.9313593472459292
555,1
556,0.9955283837502532
557,1
558,0.9892964097251851
559,0.9862841277895209
560,0.9873653313620635
561,0.9951111111111111
562,0.9978567119155355
563,0.9980599375488101
564,0.7815084175084176
565,1
566,0.9850801153128562
567,0.9944214273886405
568,0.9059617076690248
569,0.9986822363257674
570,0.9438518518518518
571,0.6117080504330361
572,1
573,0.9717592307584613
574,0.45709319619024824
575,0.9993164513904992
576,0.9960654158657231
577,0.9997265708650325
578,0.9988349268434015
579,0.8722906788927328
580,0.999138606941951
581,0.9982838463235729
582,0.9925689882347555
583,0.9965470222042613
584,0.7142065238491928
585,0.9967947127879525
586,0.9805465025100276
587,0.9932936362149756
588,0.9993227766782875
589,0.9727719147719148
590,0.9894663580253126
591,0.9916641285960499
592,0.9997256515775034
593,0.9740793721085103
594,0.9614520233372313
595,0.9991280446206576
596,0.999685366038307
597,0.999740584474463
598,0.9609844460621315
599,0.9649844599844599
600,0.9691923834896132
601,1
602,0.9876760904510168
603,0.9995861664656082
604,0.9981279459818543
605,0.9962273752012881
606,0.99940873015873
607,1
608,0.9996187007928018
609,0.9654592749197402
610,0.9330106236643687
611,0.9975021321281393
612,0.9952320136228184
613,0.9968992571849535
614,0.852962262869322
615,0.988727058825416
616,0.562638133877362
617,0.9932143432016391
618,0.9957525536793829
619,0.9983290148658667
620,0.9975638740344622
621,0.9998932265598932
622,0.9929540948673389
623,0.9983703629449274
624,0.9494071788049488
625,0.7086035965803265
626,0.9975522601950172
627,0.9990393342321541
628,0.9798126318951044
629,0.997401330701357
630,0.9991848708680393
631,0.99940873015873
632,0.9401005215609413
633,0.9995055226391631
634,0.9983787601100265
635,0.9732393283468267
636,0.996296689871788
637,0.9868275878079009
638,0.9945105796500402
639,0.9666296168012561
640,0.9996473038337925
641,0.9986721290405501
642,1
643,0.9992345326082883
644,0.9793475079178527
645,0.9990149218531931
646,0.9427450980552707
647,0.9913977922989212
648,0.7841935345163388
649,0.9997996632996634
650,0.9820935360935361
651,0.9925256516898675
652,1
653,0.41954030666893216
654,0.9647777777777778
655,0.9479168749937616
656,0.998448684363042
657,0.9880776704242055
658,0.9978487735826388
659,0.9897652147035751
660,0.980154217785942
661,0.9993600901943535
662,0.9957416054232702
663,0.9995689276829637
664,0.9993785905744986
665,0.9803215066201195
666,0.7589668109668107
667,0.9782310134084535
668,0.9833440189818519
669,0.7493470131188325
670,0.8973626263147205
671,0.9880445805235121
672,0.9864729736889891
673,0.8425525343984009
674,0.9929267251698214
675,0.9985572874713236
676,0.9978010063944674
677,0.9282915938652688
678,0.9976996320093334
679,0.9992701071361498
680,0.9987420867478117
681,0.6305806507603976
682,0.9393016824179046
683,0.9984907244748075
684,0.9977932276429876
685,0.9170188905264204
686,0.9860888030888032
687,0.9953029503725503
688,0.997556200488412
689,0.9990449320794149
690,0.9981254004786283
691,1
692,1
693,0.9866651119208857
694,0.989132715582794
695,0.9974164611709739
696,0.9572972736157453
697,0.9964547852033989
698,0.9976965192844527
699,0.9978007776471387
700,0.9978215742741626
701,0.9908646758142811
702,0.9958702788111915
703,0.9940837370988538
704,0.9691910866910867
705,0.9652107875046672
706,0.9587664319671312
707,0.8960005305485919
708,0.9983903806498284
709,0.9579585967798281
710,0.9995118687457474
711,0.8608542804989658
712,0.8669193954193952
713,0.9978529601920034
714,0.9999357477873562
715,0.9976754460957848
716,0.8289973430247016
717,0.9845108243307333
718,0.9940839084190306
719,0.9931154761103627
720,0.9786709085266134
721,0.97457077864266
722,0.9884732991853561
723,0.9825654783241805
724,0.9967495361861379
725,0.9983710717178987
726,0.9901369004803949
727,0.9999521475256767
728,0.995978609918172
729,0.9213560204725074
730,0.9659736310040952
731,0.9738161216012299
732,0.9988824985443858
733,1
734,0.9998156276672361
735,1
736,0.8717904176833198
737,0.9951950769893358
738,0.9966666666666667
739,0.9809598701546677
740,0.9992925172346948
741,0.999092881502025
742,0.9800503473758787
743,0.9982890029883955
744,0.999782608695652
745,0.9975867719876618
746,0.9980768343192711
747,0.9972396268231646
748,0.9990449320794149
749,0.9977330914845485
750,0.9998156276672361
751,0.9985145296599398
752,0.9928596571184674
753,0.985928261646701
754,0.9979861179987599
755,0.999030612244898
756,0.8148022656148238
757,0.9998156276672361
758,0.999294882874593
759,0.9910453354934293
760,0.9995665976535543
761,1
762,0.972548058196352
763,0.9482988780284203
764,0.984829394595885
765,0.9980436198439623
766,0.9980988456935495
767,0.9980564906391131
768,1
769,0.9824684073504021
770,0.999758743122173
771,0.9998983995147137
772,0.9951950769893358
773,1
774,0.9992303933531843
775,0.9948785426297714
776,0.9267062637092515
777,0.949300681091893
778,0.9989060442366005
779,0.9999781698677879
780,0.7374828906813559
781,0.7845284907837861
782,0.9913756613756615
783,1
784,0.9950883895899091
785,0.909911429220324
786,0.9754270761143112
787,0.9987488127200711
788,0.9979381987131253
789,0.9978012055756511
790,0.9656307683742151
791,0.9961917654188968
792,0.9997175701306393
793,0.8937403758607364
794,0.9890038594178117
795,0.9985411357631528
796,0.9811506976970871
797,0.9983812480947372
798,0.9712247414821231
799,0.9766708888421552
800,0.9990784337793706
801,0.992554937909464
802,0.9993887491327412
803,0.9692206824486159
804,0.9989595618729478
805,0.9994935626398548
806,0.9996581196581197
807,0.7106844956522629
808,0.9664662265419645
809,0.9981294755917681
810,0.9983787601100265
811,0.9982051315785162
812,0.868906303620353
813,0.9999528857479386
814,1
815,0.6579659404307211
816,0.9989272447222978
817,1
818,0.9986938753325648
819,0.9915146693242229
820,0.6043500763940266
821,0.9887707847707846
822,0.9997292214563648
823,0.999632840366719
824,0.998349593495935
825,0.9972343846629561
826,0.9615628729032983
827,0.9993984674329504
828,0.997009441324632
829,0.999758743122173
830,1
831,0.8766320777796455
832,1
833,1
834,0.9999201596806386
835,1
836,0.7946934117749219
837,0.9780167842921611
838,0.9994735731171901
839,0.9663655885100038
840,0.9936507936507936
841,0.9328812191022572
842,1
843,0.9998983995147137
844,1
845,0.9978797363243149
846,0.9694355716829945
847,0.9973410161962261
848,0.9995388875714103
849,0.9929232418294243
850,0.41695014245014256
851,0.999262592175978
852,0.9888650209469209
853,0.9934786046177173
854,0.21636076845170327
855,0.9969560132770048
856,0.999110783431863
857,0.98813460948683
858,0.9993855394539931
859,0.9922522522522522
860,0.999172218788533
861,0.9987697204026167
862,0.9842992648621405
863,0.9953341103890126
864,0.9477801131261862
865,0.2648734950427892
866,0.9411322751322752
867,0.9930634139593252
868,0.9973975072777735
869,0.9873178154277507
870,0.9943567335590634
871,0.9969560132770048
872,0.9977283954965944
873,0.9961904761904763
874,0.8162844049743005
875,0.9999828620394172
876,0.9815085180893055
877,0.9980221483942413
878,0.9933903964226823
879,0.9950214657625475
880,0.9955283837502532
881,0.9763835874598529
882,0.9972222049968379
883,0.9999111224025334
884,0.991450901006624
885,0.9378898709503727
886,1
887,0.9319005789605899
888,0.9921905002762857
889,0.9762764627249777
890,0.9987430142885348
891,0.9617748234172666
892,0.9556826132044409
893,0.7613366740051991
894,0.9990606746469048
895,0.9981254004786283
896,0.9877798279819281
897,0.9441956308297893
898,0.9663032421891571
899,0.8164535148790583
900,0.9975522601950172
901,0.9969519809759636
902,0.9959941043297756
903,0.9907286321928545
904,0.9990253160818645
905,0.9992343846629562
906,0.9871345113368413
907,1
908,0.9987143694683346
909,0.9788331851491161
910,0.9712439335887613
911,0.9730216793305666
912,0.9996097955954434
913,0.9997851559055355
914,0.9995162340427741
915,0.9940766118970001
916,0.9856963776963777
917,0.9969111732129186
918,0.9992630089503939
919,1
920,0.999378386448888
921,0.9516878306878308
922,0.9965256467820944
923,0.9410582010582011
924,0.9519617647055065
925,0.9467539598308667
926,0.998536945477858
927,0.9936382379413161
928,0.9521265538292049
929,0.9980599375488101
930,0.9997575757575757
931,0.9991322065309917
932,0.9995085330177615
933,0.9828631860774919
934,0.9999114867171223
935,0.9955352937590711
936,0.9648201507497567
937,0.9920522191524994
938,0.9995628415300547
939,0.9962005278722929
940,0.966782283928064
941,0.9968472468360553
942,1
943,0.5541895651189769
944,0.9990253160818645
945,0.974883597883598
946,0.9995193020876673
947,1
948,0.9331235015979036
949,0.9930509435960007
950,0.9730148819487229
951,0.9974173378022855
952,0.894034475088263
953,0.9960081532517091
954,0.9975701846046673
955,0.9964958849318137
956,0.19986007414932513
957,0.9999781698677879
958,0.9833497740651986
959,0.5710287798038796
960,0.9959152300355663
961,0.8331042831972032
962,0.9979011288714729
963,0.9975687342637345
964,0.9486615443273977
965,0.9956066963385475
966,0.9256642246642245
967,0.9999341817186643
968,0.8118824039521261
969,0.9231806121036455
970,0.9722573404645387
971,0.9947624809262127
972,0.9996788173782132
973,1
974,0.9989766612111142
975,0.9532891642051914
976,0.9951671349686156
977,0.9971102261736685
978,0.9733883218406131
979,0.9643800150595674
980,0.7275132423450448
981,0.9972088268897152
982,0.9984351284236749
983,0.9991301929688498
984,0.09865536804617264
985,0.9994957054310216
986,0.9955283837502532
987,0.9993905170621961
988,0.9526817193494491
989,0.9396296296296297
990,0.9379790972772317
991,0.6335666541156737
992,0.9707210038841824
993,0.9998156276672361
994,0.99780087075491
995,0.9961917654188968
996,0.9979388144161838
997,0.8228352480640809
998,0.9848369317283538
999,0.9996396134211261
1000,0.9952885710628364
1001,0.9952753066126786
1002,0.9934760312151616
1003,0.9877710904506704
1004,0.996889709255246
1005,0.9709092097403925
1006,0.9964294468937671
1007,0.9995313348622176
1008,0.999779822029822
1009,0.9978233082406802
1010,0.9987790549169858
1011,0.999525906786016
1012,0.9826127946127947
1013,0.9997579365079364
1014,0.9977634093098967
1015,1
1016,0.9961069955820767
1017,0.4909478732481828
1018,0.9920746334640241
1019,0.9719576502284777
1020,1
1021,0.99982740827855765
1022,0.991561996779388
1023,0.9857501071053171
1024,0.9981683221368959
1025,0.9296793040676107
1026,0.9824867955765522
1027,1
1028,0.9819434607763122
1029,0.9989197530864198
1030,0.9981270482937149
1031,0.9951759563304847
1032,1
1033,0.9999069087364444
1034,0.9976757430587982
1035,0.9998024500432262
1036,0.9970994523053953
1037,0.9743389974182234
1038,0.9947234690628426
1039,0.9932628818349368
1040,0.9918114039708819
1041,0.994678580032219
1042,0.9709982218740555
1043,0.8346367480837293
1044,0.9341997343320707
1045,0.8352421089915325
1046,0.9984938549353178
1047,0.9994997240849959
1048,0.9921797457681818
1049,0.8700918372406881
1050,0.9773245737677494
1051,0.9997525862301264
1052,1
1053,0.9986007097422693
1054,0.9052229252229252
1055,0.9898268398268398
1056,0.9875337002502872
1057,0.997650752825016
1058,1
1059,1
1060,0.9963598284618053
1061,0.9542647475934619
1062,0.9845564757303888
1063,0.9862055275701421
1064,0.9933044573904789
1065,1
1066,0.9987133826707523
1067,0.9946109687802269
1068,0.8998473227428654
1069,0.9985185185185185
1070,0.9980147878323743
1071,0.8401416156366256
1072,0.9989007914459531
1073,0.8657359723766582
1074,0.9917460317460319
1075,0.9992802921836208
1076,0.9999781698677879
1077,0.9926997624200941
1078,0.9979573198865671
1079,0.9999197063253524
1080,0.7708212335361373
1081,0.999383070033714
1082,0.9999801587301587
1083,0.9979942140790744
1084,0.9987985421484313
1085,0.8409055048360105
1086,0.9996868217608696
1087,0.9804800663791255
1088,0.9935714984208386
1089,0.9963894915079288
1090,0.9995389397712703
1091,0.9958138345804897
1092,0.9847139229236649
1093,0.9907878787878789
1094,0.9973155972170402
1095,0.998909050527882
1096,0.9980213814388189
1097,0.998294116009156
1098,1
1099,0.9969111732129186
1100,0.9961904761904763
1101,0.9746448574299512
1102,0.9840063474533202
1103,0.9998563023844231
1104,0.648531582429911
1105,1
1106,0.9988824985443858
1107,0.9988765388811028
1108,0.9931600469476285
1109,0.9931439913439497
1110,0.9987298329786163
1111,0.9983787601100265
1112,0.9929301406322408
1113,0.9979711308083778
1114,0.9114461629485112
1115,0.9165308641975307
1116,0.9918978354978356
1117,0.9893565595626024
1118,0.9133417628794825
1119,0.8888009819213426
1120,0.9978768086086971
1121,0.9913583706213351
1122,0.6774154079683199
1123,0.9598638752263469
1124,0.9959175966448656
1125,1
1126,0.9964255332279748
1127,0.9993185383701277
1128,0.9976339129089055
1129,0.9995055226391631
1130,0.9990246067089038
1131,0.9535303671580211
1132,0.99397010656761
1133,0.9952981773547326
1134,0.9991332316903727
1135,0.64003828085957
1136,0.9570921609240003
1137,0.9989275149286876
1138,0.9999828620394172
1139,0.9906543838280235
1140,0.964668866477521
1141,0.992554937909464
1142,0.9936380815424862
1143,0.9995606513241142
1144,0.9731781484673363
1145,0.9830542924716055
1146,0.9996868217608696
1147,0.9993798449612402
1148,0.9866619087908195
1149,1
1150,0.9996934865900383
1151,0.9994957054310216
1152,0.9995600867999243
1153,0.9988373686520312
1154,0.5763960453792067
1155,0.9998563023844231
1156,0.9991691918721108
1157,0.9799379720442937
1158,0.9892916289267238
1159,0.9955839224425763
1160,0.9867118544483473
1161,0.999782608695652
1162,0.9998835516739446
1163,0.9844002733346289
1164,1
1165,0.997721764022373
1166,0.9808270797886445
1167,0.9988453369461024
1168,0.9999600136783809
1169,0.9433990368408662
1170,0.9204015783683993
1171,1
1172,0.9854657993941104
1173,0.994808000117935
1174,0.901135884972368
1175,0.9846397266282372
1176,0.9982672567593807
1177,0.9995447511879724
1178,0.9980008692708127
1179,0.9977670564237364
1180,0.47422487530061347
1181,0.8620327855997211
1182,0.7917338965794319
1183,0.996472387823343
1184,0.9999341817186643
1185,0.9999828620394172
1186,0.9852761674800659
1187,0.9989538945661701
1188,0.388805167540224
1189,0.9965937608731968
1190,0.9998277991805785
1191,0.9978567119155355
1192,0.9974380955655001
1193,1
1194,0.9947940675500915
1195,0.9989743589743589
1196,0.9155625619361226
1197,0.9989538945661701
1198,0.9999540229885058
1199,0.9974467314361902
1200,0.9985712025107646
1201,0.9972238559527422
1202,0.9977777777777779
1203,1
1204,0.9928407914814583
1205,0.9990386264486463
1206,0.995
1207,0.956667072126761
1208,0.9970617429854511
1209,0.9232248654605589
1210,0.9319709806730039
1211,0.9957126194042587
1212,0.9963263247899238
1213,0.9350107367355311
1214,0.994173384855248
1215,0.9996793375309458
1216,0.9711027107511863
1217,0.994452269542727
1218,0.9999038934905703
1219,0.975154639508886
1220,0.9208238867075774
1221,0.9982478915479178
1222,0.9948503263405274
1223,0.9984897818393752
1224,0.9822075251900368
1225,0.99940863901413
1226,1
1227,0.9971444991482188
1228,0.9994330949948927
1229,0.9957426341781112
1230,0.998460034400649
1231,0.9978351705148388
1232,0.993282468111396
1233,0.9986166979214001
1234,0.9999341817186643
1235,0.9959228384688892
1236,0.999766081871345
1237,0.9960707164314063
1238,0.9899822561458569
1239,0.9721612379834346
1240,0.994794880527885
1241,0.9942778822852771
1242,0.9845840843505748
1243,0.9889647289788205
1244,0.9998563023844231
1245,0.9964196493976261
1246,0.8690485933309833
1247,0.9962741601686624
1248,0.9914317278950048
1249,0.9893259199166232
1250,0.9999828620394172
1251,0.9726378435552031
1252,0.8986024029351125
1253,0.9999801587301587
1254,0.9970370370370369
1255,0.99928375983502
1256,1
1257,0.8988993558776167
1258,0.998315430520034
1259,0.9992002258668924
1260,0.9987692096212516
1261,0.9999318859088974
1262,0.9911454822454275
1263,1
1264,0.9961611340870572
1265,0.9992297040306992
1266,0.9976441102756892
1267,0.9976078103554986
1268,0.9996403320797396
1269,0.9955866739389128
1270,0.999064641379304
1271,0.9774771014710352
1272,0.9952264851005184
1273,0.9953082583938576
1274,0.9806207852334374
1275,0.996039556296938
1276,0.999782608695652
1277,0.9922682988877978
1278,0.998835392806651
1279,0.9949979579166334
1280,0.9504456341651428
1281,0.9994817333474917
1282,0.9785928629530116
1283,0.969580067997656
1284,0.9767920891124212
1285,0.9994753968253969
1286,0.995656977757014
1287,0.7440854657758067
1288,0.9866619087908195
1289,0.9344380222461898
1290,0.9972662585952059
1291,0.9916677338993717
1292,0.9930071090018866
1293,0.9943567335590634
1294,0.9993227766782875
1295,0.9980599375488101
1296,0.9848369317283538
1297,0.9980645008982528
1298,0.9917460317460317
1299,0.984829394595885
1300,0.6779277566719561
1301,0.9706519899650029
1302,0.9906364425333906
1303,0.9996120962585193
1304,0.9962314285205234
1305,0.8924623468718297
1306,0.9995718309088257
1307,1
1308,0.9998300246078372
1309,0.9977152313878204
1310,0.9993093704044035
